E2,Time,Celsius(�C),Humidity(%rh),Dew Point(�C),Serial Number
4568,2023-11-04 08:35:00,12.5,75.5,8.3,
4569,2023-11-04 08:40:00,12.5,75.5,8.3,
4570,2023-11-04 08:45:00,12.5,75,8.2,
4571,2023-11-04 08:50:00,12.5,75,8.2,
4572,2023-11-04 08:55:00,12.5,75.5,8.3,
4573,2023-11-04 09:00:00,12.5,75.5,8.3,
4574,2023-11-04 09:05:00,12.5,75.5,8.3,
4575,2023-11-04 09:10:00,12.5,75,8.2,
4576,2023-11-04 09:15:00,12.5,75,8.2,
4577,2023-11-04 09:20:00,12.5,75,8.2,
4578,2023-11-04 09:25:00,12.5,75,8.2,
4579,2023-11-04 09:30:00,12.5,75,8.2,
4580,2023-11-04 09:35:00,12.5,75,8.2,
4581,2023-11-04 09:40:00,12.5,75.5,8.3,
4582,2023-11-04 09:45:00,12.5,75,8.2,
4583,2023-11-04 09:50:00,12.5,75.5,8.3,
4584,2023-11-04 09:55:00,12.5,77,8.6,
4585,2023-11-04 10:00:00,12.5,76.5,8.5,
4586,2023-11-04 10:05:00,12.5,77,8.6,
4587,2023-11-04 10:10:00,12.5,76.5,8.5,
4588,2023-11-04 10:15:00,12.5,76.5,8.5,
4589,2023-11-04 10:20:00,12.5,76.5,8.5,
4590,2023-11-04 10:25:00,13,77,9.1,
4591,2023-11-04 10:30:00,13,77,9.1,
4592,2023-11-04 10:35:00,13,77,9.1,
4593,2023-11-04 10:40:00,13,76.5,9,
4594,2023-11-04 10:45:00,13,76.5,9,
4595,2023-11-04 10:50:00,13,77,9.1,
4596,2023-11-04 10:55:00,13,77,9.1,
4597,2023-11-04 11:00:00,13,77,9.1,
4598,2023-11-04 11:05:00,13,77,9.1,
4599,2023-11-04 11:10:00,13,77,9.1,
4600,2023-11-04 11:15:00,13,77,9.1,
4601,2023-11-04 11:20:00,13,77,9.1,
4602,2023-11-04 11:25:00,13,77,9.1,
4603,2023-11-04 11:30:00,13,77,9.1,
4604,2023-11-04 11:35:00,13,77,9.1,
4605,2023-11-04 11:40:00,13,77,9.1,
4606,2023-11-04 11:45:00,13,77,9.1,
4607,2023-11-04 11:50:00,13.5,76.5,9.5,
4608,2023-11-04 11:55:00,13.5,76.5,9.5,
4609,2023-11-04 12:00:00,13.5,76.5,9.5,
4610,2023-11-04 12:05:00,13.5,76,9.4,
4611,2023-11-04 12:10:00,13.5,76,9.4,
4612,2023-11-04 12:15:00,13.5,76,9.4,
4613,2023-11-04 12:20:00,13.5,75.5,9.3,
4614,2023-11-04 12:25:00,13.5,75.5,9.3,
4615,2023-11-04 12:30:00,13.5,75.5,9.3,
4616,2023-11-04 12:35:00,13.5,75,9.2,
4617,2023-11-04 12:40:00,13.5,75,9.2,
4618,2023-11-04 12:45:00,13.5,75,9.2,
4619,2023-11-04 12:50:00,14,76.5,9.9,
4620,2023-11-04 12:55:00,14,77,10,
4621,2023-11-04 13:00:00,14,76.5,9.9,
4622,2023-11-04 13:05:00,13.5,76.5,9.5,
4623,2023-11-04 13:10:00,13.5,76,9.4,
4624,2023-11-04 13:15:00,13.5,76,9.4,
4625,2023-11-04 13:20:00,13.5,75.5,9.3,
4626,2023-11-04 13:25:00,13.5,75.5,9.3,
4627,2023-11-04 13:30:00,13.5,75.5,9.3,
4628,2023-11-04 13:35:00,13.5,75,9.2,
4629,2023-11-04 13:40:00,13.5,74,9,
4630,2023-11-04 13:45:00,13.5,74,9,
4631,2023-11-04 13:50:00,13.5,74,9,
4632,2023-11-04 13:55:00,13.5,74,9,
4633,2023-11-04 14:00:00,13.5,74,9,
4634,2023-11-04 14:05:00,13.5,74,9,
4635,2023-11-04 14:10:00,13.5,74,9,
4636,2023-11-04 14:15:00,13.5,74,9,
4637,2023-11-04 14:20:00,13.5,74,9,
4638,2023-11-04 14:25:00,13.5,74,9,
4639,2023-11-04 14:30:00,13.5,74,9,
4640,2023-11-04 14:35:00,13.5,74,9,
4641,2023-11-04 14:40:00,13.5,74,9,
4642,2023-11-04 14:45:00,13.5,74,9,
4643,2023-11-04 14:50:00,13.5,74,9,
4644,2023-11-04 14:55:00,13.5,74,9,
4645,2023-11-04 15:00:00,13.5,74,9,
4646,2023-11-04 15:05:00,13.5,73.5,8.9,
4647,2023-11-04 15:10:00,13.5,73.5,8.9,
4648,2023-11-04 15:15:00,13.5,73.5,8.9,
4649,2023-11-04 15:20:00,13.5,74,9,
4650,2023-11-04 15:25:00,13.5,74,9,
4651,2023-11-04 15:30:00,13.5,73.5,8.9,
4652,2023-11-04 15:35:00,13.5,74,9,
4653,2023-11-04 15:40:00,13.5,74,9,
4654,2023-11-04 15:45:00,13.5,74,9,
4655,2023-11-04 15:50:00,13.5,74,9,
4656,2023-11-04 15:55:00,13.5,74,9,
4657,2023-11-04 16:00:00,13.5,74,9,
4658,2023-11-04 16:05:00,13.5,74.5,9.1,
4659,2023-11-04 16:10:00,13.5,74.5,9.1,
4660,2023-11-04 16:15:00,13.5,74.5,9.1,
4661,2023-11-04 16:20:00,13.5,74.5,9.1,
4662,2023-11-04 16:25:00,13.5,75,9.2,
4663,2023-11-04 16:30:00,13.5,75,9.2,
4664,2023-11-04 16:35:00,13.5,75,9.2,
4665,2023-11-04 16:40:00,13.5,75,9.2,
4666,2023-11-04 16:45:00,13.5,75,9.2,
4667,2023-11-04 16:50:00,13.5,75,9.2,
4668,2023-11-04 16:55:00,13.5,75.5,9.3,
4669,2023-11-04 17:00:00,13,75.5,8.8,
4670,2023-11-04 17:05:00,13,75.5,8.8,
4671,2023-11-04 17:10:00,13,75.5,8.8,
4672,2023-11-04 17:15:00,13,75.5,8.8,
4673,2023-11-04 17:20:00,13,75.5,8.8,
4674,2023-11-04 17:25:00,13,75.5,8.8,
4675,2023-11-04 17:30:00,13,75.5,8.8,
4676,2023-11-04 17:35:00,13,75.5,8.8,
4677,2023-11-04 17:40:00,13,75.5,8.8,
4678,2023-11-04 17:45:00,13,76,8.9,
4679,2023-11-04 17:50:00,13,76,8.9,
4680,2023-11-04 17:55:00,13,76,8.9,
4681,2023-11-04 18:00:00,13,76,8.9,
4682,2023-11-04 18:05:00,13,76,8.9,
4683,2023-11-04 18:10:00,13,76,8.9,
4684,2023-11-04 18:15:00,13,76,8.9,
4685,2023-11-04 18:20:00,13,76,8.9,
4686,2023-11-04 18:25:00,13,76,8.9,
4687,2023-11-04 18:30:00,13,76.5,9,
4688,2023-11-04 18:35:00,13,76.5,9,
4689,2023-11-04 18:40:00,13,76.5,9,
4690,2023-11-04 18:45:00,13,76.5,9,
4691,2023-11-04 18:50:00,12.5,76.5,8.5,
4692,2023-11-04 18:55:00,12.5,76.5,8.5,
4693,2023-11-04 19:00:00,12.5,76.5,8.5,
4694,2023-11-04 19:05:00,12.5,76.5,8.5,
4695,2023-11-04 19:10:00,12.5,76.5,8.5,
4696,2023-11-04 19:15:00,12.5,76.5,8.5,
4697,2023-11-04 19:20:00,12.5,76.5,8.5,
4698,2023-11-04 19:25:00,12.5,76.5,8.5,
4699,2023-11-04 19:30:00,12.5,76.5,8.5,
4700,2023-11-04 19:35:00,12.5,76.5,8.5,
4701,2023-11-04 19:40:00,12.5,77,8.6,
4702,2023-11-04 19:45:00,12.5,77,8.6,
4703,2023-11-04 19:50:00,12.5,77,8.6,
4704,2023-11-04 19:55:00,12.5,76.5,8.5,
4705,2023-11-04 20:00:00,12.5,76.5,8.5,
4706,2023-11-04 20:05:00,12.5,76.5,8.5,
4707,2023-11-04 20:10:00,12.5,77,8.6,
4708,2023-11-04 20:15:00,12.5,76.5,8.5,
4709,2023-11-04 20:20:00,12.5,77,8.6,
4710,2023-11-04 20:25:00,12.5,77,8.6,
4711,2023-11-04 20:30:00,12.5,76.5,8.5,
4712,2023-11-04 20:35:00,12.5,77,8.6,
4713,2023-11-04 20:40:00,12.5,77,8.6,
4714,2023-11-04 20:45:00,12.5,77,8.6,
4715,2023-11-04 20:50:00,12.5,77,8.6,
4716,2023-11-04 20:55:00,12.5,77,8.6,
4717,2023-11-04 21:00:00,12.5,77,8.6,
4718,2023-11-04 21:05:00,12.5,77,8.6,
4719,2023-11-04 21:10:00,12.5,77,8.6,
4720,2023-11-04 21:15:00,12.5,77,8.6,
4721,2023-11-04 21:20:00,12,77,8.1,
4722,2023-11-04 21:25:00,12,77,8.1,
4723,2023-11-04 21:30:00,12,77,8.1,
4724,2023-11-04 21:35:00,12,77,8.1,
4725,2023-11-04 21:40:00,12,77,8.1,
4726,2023-11-04 21:45:00,12,77,8.1,
4727,2023-11-04 21:50:00,12,77,8.1,
4728,2023-11-04 21:55:00,12,77,8.1,
4729,2023-11-04 22:00:00,12,77,8.1,
4730,2023-11-04 22:05:00,12,77,8.1,
4731,2023-11-04 22:10:00,12,77,8.1,
4732,2023-11-04 22:15:00,12,77,8.1,
4733,2023-11-04 22:20:00,12,77,8.1,
4734,2023-11-04 22:25:00,12,77,8.1,
4735,2023-11-04 22:30:00,12,77,8.1,
4736,2023-11-04 22:35:00,12,77,8.1,
4737,2023-11-04 22:40:00,12,76.5,8,
4738,2023-11-04 22:45:00,12,77,8.1,
4739,2023-11-04 22:50:00,12,77,8.1,
4740,2023-11-04 22:55:00,12,76.5,8,
4741,2023-11-04 23:00:00,12,76.5,8,
4742,2023-11-04 23:05:00,12,76.5,8,
4743,2023-11-04 23:10:00,12,76.5,8,
4744,2023-11-04 23:15:00,12,77,8.1,
4745,2023-11-04 23:20:00,12,76.5,8,
4746,2023-11-04 23:25:00,12,76.5,8,
4747,2023-11-04 23:30:00,12,76.5,8,
4748,2023-11-04 23:35:00,12,76.5,8,
4749,2023-11-04 23:40:00,12,76.5,8,
4750,2023-11-04 23:45:00,12,76.5,8,
4751,2023-11-04 23:50:00,12,76.5,8,
4752,2023-11-04 23:55:00,12,76.5,8,
4753,2023-11-05 00:00:00,12,76.5,8,
4754,2023-11-05 00:05:00,12,76.5,8,
4755,2023-11-05 00:10:00,12,76.5,8,
4756,2023-11-05 00:15:00,12,76.5,8,
4757,2023-11-05 00:20:00,12,76.5,8,
4758,2023-11-05 00:25:00,12,76.5,8,
4759,2023-11-05 00:30:00,12,76.5,8,
4760,2023-11-05 00:35:00,12,76.5,8,
4761,2023-11-05 00:40:00,12,76.5,8,
4762,2023-11-05 00:45:00,12,76.5,8,
4763,2023-11-05 00:50:00,12,76.5,8,
4764,2023-11-05 00:55:00,12,76.5,8,
4765,2023-11-05 01:00:00,12,76.5,8,
4766,2023-11-05 01:05:00,12,76.5,8,
4767,2023-11-05 01:10:00,12,76.5,8,
4768,2023-11-05 01:15:00,12,76.5,8,
4769,2023-11-05 01:20:00,12,76.5,8,
4770,2023-11-05 01:25:00,12,76.5,8,
4771,2023-11-05 01:30:00,12,76.5,8,
4772,2023-11-05 01:35:00,12,76.5,8,
4773,2023-11-05 01:40:00,12,76.5,8,
4774,2023-11-05 01:45:00,12,76.5,8,
4775,2023-11-05 01:50:00,12,76.5,8,
4776,2023-11-05 01:55:00,12,76.5,8,
4777,2023-11-05 02:00:00,12,76.5,8,
4778,2023-11-05 02:05:00,12,76.5,8,
4779,2023-11-05 02:10:00,12,76.5,8,
4780,2023-11-05 02:15:00,12,76.5,8,
4781,2023-11-05 02:20:00,12,76.5,8,
4782,2023-11-05 02:25:00,12,76.5,8,
4783,2023-11-05 02:30:00,12,76.5,8,
4784,2023-11-05 02:35:00,12,76.5,8,
4785,2023-11-05 02:40:00,12,76.5,8,
4786,2023-11-05 02:45:00,12,76.5,8,
4787,2023-11-05 02:50:00,12,76.5,8,
4788,2023-11-05 02:55:00,12,76.5,8,
4789,2023-11-05 03:00:00,12,76.5,8,
4790,2023-11-05 03:05:00,12,76.5,8,
4791,2023-11-05 03:10:00,12,76.5,8,
4792,2023-11-05 03:15:00,12,76.5,8,
4793,2023-11-05 03:20:00,12,76.5,8,
4794,2023-11-05 03:25:00,12,76.5,8,
4795,2023-11-05 03:30:00,12,76.5,8,
4796,2023-11-05 03:35:00,12,76.5,8,
4797,2023-11-05 03:40:00,12,76.5,8,
4798,2023-11-05 03:45:00,12,76.5,8,
4799,2023-11-05 03:50:00,12,76.5,8,
4800,2023-11-05 03:55:00,11.5,76.5,7.5,
4801,2023-11-05 04:00:00,11.5,76.5,7.5,
4802,2023-11-05 04:05:00,11.5,76.5,7.5,
4803,2023-11-05 04:10:00,11.5,76.5,7.5,
4804,2023-11-05 04:15:00,11.5,76.5,7.5,
4805,2023-11-05 04:20:00,11.5,76.5,7.5,
4806,2023-11-05 04:25:00,11.5,76.5,7.5,
4807,2023-11-05 04:30:00,11.5,76,7.4,
4808,2023-11-05 04:35:00,11.5,76,7.4,
4809,2023-11-05 04:40:00,11.5,76,7.4,
4810,2023-11-05 04:45:00,11.5,76,7.4,
4811,2023-11-05 04:50:00,11.5,76,7.4,
4812,2023-11-05 04:55:00,11.5,76,7.4,
4813,2023-11-05 05:00:00,11.5,76,7.4,
4814,2023-11-05 05:05:00,11.5,76,7.4,
4815,2023-11-05 05:10:00,11.5,76,7.4,
4816,2023-11-05 05:15:00,11.5,76,7.4,
4817,2023-11-05 05:20:00,11.5,76,7.4,
4818,2023-11-05 05:25:00,11.5,76,7.4,
4819,2023-11-05 05:30:00,11.5,76,7.4,
4820,2023-11-05 05:35:00,11.5,76,7.4,
4821,2023-11-05 05:40:00,11.5,76,7.4,
4822,2023-11-05 05:45:00,11.5,76,7.4,
4823,2023-11-05 05:50:00,11.5,76,7.4,
4824,2023-11-05 05:55:00,11.5,76,7.4,
4825,2023-11-05 06:00:00,11.5,76,7.4,
4826,2023-11-05 06:05:00,11.5,76,7.4,
4827,2023-11-05 06:10:00,11.5,76,7.4,
4828,2023-11-05 06:15:00,11.5,76,7.4,
4829,2023-11-05 06:20:00,11.5,75.5,7.3,
4830,2023-11-05 06:25:00,11.5,75.5,7.3,
4831,2023-11-05 06:30:00,11.5,75.5,7.3,
4832,2023-11-05 06:35:00,11.5,75.5,7.3,
4833,2023-11-05 06:40:00,11.5,75.5,7.3,
4834,2023-11-05 06:45:00,11.5,75.5,7.3,
4835,2023-11-05 06:50:00,11.5,75.5,7.3,
4836,2023-11-05 06:55:00,11.5,75.5,7.3,
4837,2023-11-05 07:00:00,11.5,75.5,7.3,
4838,2023-11-05 07:05:00,11.5,75.5,7.3,
4839,2023-11-05 07:10:00,11.5,75.5,7.3,
4840,2023-11-05 07:15:00,11.5,75.5,7.3,
4841,2023-11-05 07:20:00,11.5,75.5,7.3,
4842,2023-11-05 07:25:00,11.5,75.5,7.3,
4843,2023-11-05 07:30:00,11.5,75.5,7.3,
4844,2023-11-05 07:35:00,11.5,75,7.2,
4845,2023-11-05 07:40:00,11.5,75,7.2,
4846,2023-11-05 07:45:00,11.5,75,7.2,
4847,2023-11-05 07:50:00,11.5,75,7.2,
4848,2023-11-05 07:55:00,11.5,75,7.2,
4849,2023-11-05 08:00:00,11.5,75,7.2,
4850,2023-11-05 08:05:00,11.5,75,7.2,
4851,2023-11-05 08:10:00,11.5,75,7.2,
4852,2023-11-05 08:15:00,11.5,75,7.2,
4853,2023-11-05 08:20:00,11.5,75,7.2,
4854,2023-11-05 08:25:00,11.5,75,7.2,
4855,2023-11-05 08:30:00,11.5,75,7.2,
4856,2023-11-05 08:35:00,11.5,75,7.2,
4857,2023-11-05 08:40:00,11.5,75,7.2,
4858,2023-11-05 08:45:00,11.5,75,7.2,
4859,2023-11-05 08:50:00,11.5,75,7.2,
4860,2023-11-05 08:55:00,11.5,75,7.2,
4861,2023-11-05 09:00:00,11.5,75,7.2,
4862,2023-11-05 09:05:00,11.5,74.5,7.1,
4863,2023-11-05 09:10:00,11.5,74.5,7.1,
4864,2023-11-05 09:15:00,11.5,74.5,7.1,
4865,2023-11-05 09:20:00,11.5,74.5,7.1,
4866,2023-11-05 09:25:00,11.5,74.5,7.1,
4867,2023-11-05 09:30:00,11.5,74.5,7.1,
4868,2023-11-05 09:35:00,11.5,74.5,7.1,
4869,2023-11-05 09:40:00,11.5,74.5,7.1,
4870,2023-11-05 09:45:00,11.5,74.5,7.1,
4871,2023-11-05 09:50:00,11.5,74.5,7.1,
4872,2023-11-05 09:55:00,11.5,74.5,7.1,
4873,2023-11-05 10:00:00,11.5,74.5,7.1,
4874,2023-11-05 10:05:00,11.5,74.5,7.1,
4875,2023-11-05 10:10:00,11.5,74,7,
4876,2023-11-05 10:15:00,11.5,74,7,
4877,2023-11-05 10:20:00,11.5,74,7,
4878,2023-11-05 10:25:00,11.5,74,7,
4879,2023-11-05 10:30:00,11.5,74,7,
4880,2023-11-05 10:35:00,11.5,74,7,
4881,2023-11-05 10:40:00,11.5,74,7,
4882,2023-11-05 10:45:00,11.5,74,7,
4883,2023-11-05 10:50:00,11.5,74,7,
4884,2023-11-05 10:55:00,11.5,73.5,6.9,
4885,2023-11-05 11:00:00,11.5,74,7,
4886,2023-11-05 11:05:00,11.5,74,7,
4887,2023-11-05 11:10:00,11.5,73.5,6.9,
4888,2023-11-05 11:15:00,11.5,73.5,6.9,
4889,2023-11-05 11:20:00,11.5,74,7,
4890,2023-11-05 11:25:00,11.5,73.5,6.9,
4891,2023-11-05 11:30:00,11.5,74,7,
4892,2023-11-05 11:35:00,11.5,73.5,6.9,
4893,2023-11-05 11:40:00,12,73.5,7.4,
4894,2023-11-05 11:45:00,12,73.5,7.4,
4895,2023-11-05 11:50:00,12,74,7.5,
4896,2023-11-05 11:55:00,12,73.5,7.4,
4897,2023-11-05 12:00:00,12,73.5,7.4,
4898,2023-11-05 12:05:00,12,73.5,7.4,
4899,2023-11-05 12:10:00,12,73.5,7.4,
4900,2023-11-05 12:15:00,12,73.5,7.4,
4901,2023-11-05 12:20:00,12,73.5,7.4,
4902,2023-11-05 12:25:00,12,73.5,7.4,
4903,2023-11-05 12:30:00,12,73.5,7.4,
4904,2023-11-05 12:35:00,12,73.5,7.4,
4905,2023-11-05 12:40:00,12,73.5,7.4,
4906,2023-11-05 12:45:00,12,73.5,7.4,
4907,2023-11-05 12:50:00,12,73.5,7.4,
4908,2023-11-05 12:55:00,12,73,7.3,
4909,2023-11-05 13:00:00,12,73,7.3,
4910,2023-11-05 13:05:00,12,73,7.3,
4911,2023-11-05 13:10:00,12,73,7.3,
4912,2023-11-05 13:15:00,12,73,7.3,
4913,2023-11-05 13:20:00,12,73,7.3,
4914,2023-11-05 13:25:00,12,72.5,7.2,
4915,2023-11-05 13:30:00,12,72.5,7.2,
4916,2023-11-05 13:35:00,12,72.5,7.2,
4917,2023-11-05 13:40:00,12,72.5,7.2,
4918,2023-11-05 13:45:00,12,72.5,7.2,
4919,2023-11-05 13:50:00,12,72.5,7.2,
4920,2023-11-05 13:55:00,12,72.5,7.2,
4921,2023-11-05 14:00:00,12,72.5,7.2,
4922,2023-11-05 14:05:00,12.5,72.5,7.7,
4923,2023-11-05 14:10:00,12.5,72.5,7.7,
4924,2023-11-05 14:15:00,12.5,72,7.6,
4925,2023-11-05 14:20:00,12.5,72,7.6,
4926,2023-11-05 14:25:00,12.5,72,7.6,
4927,2023-11-05 14:30:00,12.5,72,7.6,
4928,2023-11-05 14:35:00,12.5,71.5,7.5,
4929,2023-11-05 14:40:00,12.5,72,7.6,
4930,2023-11-05 14:45:00,12.5,72,7.6,
4931,2023-11-05 14:50:00,12.5,72,7.6,
4932,2023-11-05 14:55:00,12.5,72,7.6,
4933,2023-11-05 15:00:00,12.5,71.5,7.5,
4934,2023-11-05 15:05:00,12.5,71.5,7.5,
4935,2023-11-05 15:10:00,12.5,71.5,7.5,
4936,2023-11-05 15:15:00,12.5,71.5,7.5,
4937,2023-11-05 15:20:00,12.5,71,7.4,
4938,2023-11-05 15:25:00,12.5,71.5,7.5,
4939,2023-11-05 15:30:00,12.5,71.5,7.5,
4940,2023-11-05 15:35:00,12.5,71,7.4,
4941,2023-11-05 15:40:00,12.5,71,7.4,
4942,2023-11-05 15:45:00,12.5,70.5,7.3,
4943,2023-11-05 15:50:00,12.5,71,7.4,
4944,2023-11-05 15:55:00,12.5,71,7.4,
4945,2023-11-05 16:00:00,12.5,71,7.4,
4946,2023-11-05 16:05:00,12.5,71,7.4,
4947,2023-11-05 16:10:00,12.5,71,7.4,
4948,2023-11-05 16:15:00,12.5,71.5,7.5,
4949,2023-11-05 16:20:00,12.5,71.5,7.5,
4950,2023-11-05 16:25:00,12.5,71.5,7.5,
4951,2023-11-05 16:30:00,12.5,71.5,7.5,
4952,2023-11-05 16:35:00,12.5,71.5,7.5,
4953,2023-11-05 16:40:00,12.5,71.5,7.5,
4954,2023-11-05 16:45:00,12.5,72,7.6,
4955,2023-11-05 16:50:00,12.5,72,7.6,
4956,2023-11-05 16:55:00,12.5,72,7.6,
4957,2023-11-05 17:00:00,12.5,72,7.6,
4958,2023-11-05 17:05:00,12.5,72,7.6,
4959,2023-11-05 17:10:00,12,72.5,7.2,
4960,2023-11-05 17:15:00,12,72.5,7.2,
4961,2023-11-05 17:20:00,12,72.5,7.2,
4962,2023-11-05 17:25:00,12,72.5,7.2,
4963,2023-11-05 17:30:00,12,73,7.3,
4964,2023-11-05 17:35:00,12,73,7.3,
4965,2023-11-05 17:40:00,12,73,7.3,
4966,2023-11-05 17:45:00,12,73,7.3,
4967,2023-11-05 17:50:00,12,73,7.3,
4968,2023-11-05 17:55:00,12,73,7.3,
4969,2023-11-05 18:00:00,12,73,7.3,
4970,2023-11-05 18:05:00,12,73,7.3,
4971,2023-11-05 18:10:00,12,73.5,7.4,
4972,2023-11-05 18:15:00,12,73.5,7.4,
4973,2023-11-05 18:20:00,12,73.5,7.4,
4974,2023-11-05 18:25:00,12,73.5,7.4,
4975,2023-11-05 18:30:00,12,73.5,7.4,
4976,2023-11-05 18:35:00,12,73.5,7.4,
4977,2023-11-05 18:40:00,12,73.5,7.4,
4978,2023-11-05 18:45:00,12,73.5,7.4,
4979,2023-11-05 18:50:00,12,73.5,7.4,
4980,2023-11-05 18:55:00,12,73.5,7.4,
4981,2023-11-05 19:00:00,12,73.5,7.4,
4982,2023-11-05 19:05:00,12,74,7.5,
4983,2023-11-05 19:10:00,12,74,7.5,
4984,2023-11-05 19:15:00,12,74,7.5,
4985,2023-11-05 19:20:00,12,74,7.5,
4986,2023-11-05 19:25:00,12,74,7.5,
4987,2023-11-05 19:30:00,12,74,7.5,
4988,2023-11-05 19:35:00,12,74,7.5,
4989,2023-11-05 19:40:00,12,74,7.5,
4990,2023-11-05 19:45:00,12,74,7.5,
4991,2023-11-05 19:50:00,12,74,7.5,
4992,2023-11-05 19:55:00,12,74,7.5,
4993,2023-11-05 20:00:00,12,74,7.5,
4994,2023-11-05 20:05:00,12,74,7.5,
4995,2023-11-05 20:10:00,12,74.5,7.6,
4996,2023-11-05 20:15:00,12,74.5,7.6,
4997,2023-11-05 20:20:00,12,74.5,7.6,
4998,2023-11-05 20:25:00,12,74.5,7.6,
4999,2023-11-05 20:30:00,12,74.5,7.6,
5000,2023-11-05 20:35:00,12,74.5,7.6,
5001,2023-11-05 20:40:00,12,75,7.7,
5002,2023-11-05 20:45:00,12,75,7.7,
5003,2023-11-05 20:50:00,12,75,7.7,
5004,2023-11-05 20:55:00,12,75,7.7,
5005,2023-11-05 21:00:00,12,75,7.7,
5006,2023-11-05 21:05:00,12,75,7.7,
5007,2023-11-05 21:10:00,12,75,7.7,
5008,2023-11-05 21:15:00,12,75,7.7,
5009,2023-11-05 21:20:00,12,75,7.7,
5010,2023-11-05 21:25:00,12,75,7.7,
5011,2023-11-05 21:30:00,12,75,7.7,
5012,2023-11-05 21:35:00,12,75,7.7,
5013,2023-11-05 21:40:00,12,75,7.7,
5014,2023-11-05 21:45:00,12,75,7.7,
5015,2023-11-05 21:50:00,12,75,7.7,
5016,2023-11-05 21:55:00,12,75,7.7,
5017,2023-11-05 22:00:00,11.5,75,7.2,
5018,2023-11-05 22:05:00,11.5,75,7.2,
5019,2023-11-05 22:10:00,11.5,75.5,7.3,
5020,2023-11-05 22:15:00,11.5,75.5,7.3,
5021,2023-11-05 22:20:00,11.5,75.5,7.3,
5022,2023-11-05 22:25:00,11.5,75,7.2,
5023,2023-11-05 22:30:00,11.5,75.5,7.3,
5024,2023-11-05 22:35:00,11.5,75.5,7.3,
5025,2023-11-05 22:40:00,11.5,75.5,7.3,
5026,2023-11-05 22:45:00,11.5,75.5,7.3,
5027,2023-11-05 22:50:00,11.5,75,7.2,
5028,2023-11-05 22:55:00,11.5,75,7.2,
5029,2023-11-05 23:00:00,11.5,75,7.2,
5030,2023-11-05 23:05:00,11.5,75,7.2,
5031,2023-11-05 23:10:00,11.5,75,7.2,
5032,2023-11-05 23:15:00,11.5,75,7.2,
5033,2023-11-05 23:20:00,11.5,75.5,7.3,
5034,2023-11-05 23:25:00,11.5,75.5,7.3,
5035,2023-11-05 23:30:00,11.5,75.5,7.3,
5036,2023-11-05 23:35:00,11.5,75.5,7.3,
5037,2023-11-05 23:40:00,11.5,75.5,7.3,
5038,2023-11-05 23:45:00,11.5,75.5,7.3,
5039,2023-11-05 23:50:00,11.5,75.5,7.3,
5040,2023-11-05 23:55:00,11.5,75.5,7.3,
5041,2023-11-06 00:00:00,11.5,75.5,7.3,
5042,2023-11-06 00:05:00,11.5,75.5,7.3,
5043,2023-11-06 00:10:00,11.5,75.5,7.3,
5044,2023-11-06 00:15:00,11.5,75,7.2,
5045,2023-11-06 00:20:00,11.5,75,7.2,
5046,2023-11-06 00:25:00,11.5,75,7.2,
5047,2023-11-06 00:30:00,11.5,75,7.2,
5048,2023-11-06 00:35:00,11.5,75,7.2,
5049,2023-11-06 00:40:00,11.5,75,7.2,
5050,2023-11-06 00:45:00,11.5,75,7.2,
5051,2023-11-06 00:50:00,11.5,75,7.2,
5052,2023-11-06 00:55:00,11.5,75,7.2,
5053,2023-11-06 01:00:00,11.5,75,7.2,
5054,2023-11-06 01:05:00,11.5,75,7.2,
5055,2023-11-06 01:10:00,11.5,75.5,7.3,
5056,2023-11-06 01:15:00,11.5,75,7.2,
5057,2023-11-06 01:20:00,11.5,75.5,7.3,
5058,2023-11-06 01:25:00,11.5,75,7.2,
5059,2023-11-06 01:30:00,11.5,75,7.2,
5060,2023-11-06 01:35:00,11.5,75,7.2,
5061,2023-11-06 01:40:00,11.5,75,7.2,
5062,2023-11-06 01:45:00,11.5,75,7.2,
5063,2023-11-06 01:50:00,11.5,75,7.2,
5064,2023-11-06 01:55:00,11.5,75,7.2,
5065,2023-11-06 02:00:00,11.5,75,7.2,
5066,2023-11-06 02:05:00,11.5,75,7.2,
5067,2023-11-06 02:10:00,11.5,75,7.2,
5068,2023-11-06 02:15:00,11.5,75,7.2,
5069,2023-11-06 02:20:00,11,75,6.7,
5070,2023-11-06 02:25:00,11,75,6.7,
5071,2023-11-06 02:30:00,11,75.5,6.8,
5072,2023-11-06 02:35:00,11,75.5,6.8,
5073,2023-11-06 02:40:00,11,75.5,6.8,
5074,2023-11-06 02:45:00,11,75.5,6.8,
5075,2023-11-06 02:50:00,11,75.5,6.8,
5076,2023-11-06 02:55:00,11,75.5,6.8,
5077,2023-11-06 03:00:00,11,75.5,6.8,
5078,2023-11-06 03:05:00,11,75.5,6.8,
5079,2023-11-06 03:10:00,11,75.5,6.8,
5080,2023-11-06 03:15:00,11,75.5,6.8,
5081,2023-11-06 03:20:00,11,75.5,6.8,
5082,2023-11-06 03:25:00,11,75.5,6.8,
5083,2023-11-06 03:30:00,11,75.5,6.8,
5084,2023-11-06 03:35:00,11,75.5,6.8,
5085,2023-11-06 03:40:00,11,75.5,6.8,
5086,2023-11-06 03:45:00,11,75,6.7,
5087,2023-11-06 03:50:00,11,75.5,6.8,
5088,2023-11-06 03:55:00,11,75.5,6.8,
5089,2023-11-06 04:00:00,11,75.5,6.8,
